,ID,Name
436101,Funhe2EKm031487,E3 SUMO-protein ligase CBX4 (100%P)
436093,Funhe2EKm031549,Uncharacterized protein
436113,Funhe2EKm031489,Unknown
436010,Funhe2EKm031483,"Solute carrier family 5 (sodium/glucose cotransporter), member 11 (100%P)"
435897,Funhe2EKm031480,"Nuclear prelamin A recognition factor (NARFL), mRNA (100%P)"
435923,Funhe2EKm031481,Transcription factor E4F1 (100%P)
435862,Funhe2EKm031478,"Hydroxyacylglutathione hydrolase, mitochondrial (100%M)"
435855,Funhe2EKm031477,Fumarylacetoacetate hydrolase domain containing (100%P)
435883,Funhe2EKm031479,Hydroxyacylglutathione hydrolase protein (99%P)
436009,Funhe2EKm031483,"Solute carrier family 5 (sodium/glucose cotransporter), member 11 (100%P)"
435955,Funhe2EKm031482,"Glutamate receptor, ionotropic, delta 2 (Grid2) interacting protein (85%P)"
435153,Funhe2EKm031429,Uncharacterized protein (83%P)
435147,Funhe2EKm031428,Uncharacterized protein (35%M)
435141,Funhe2EKm031427,Uncharacterized protein (100%M)
435118,Funhe2EKm031426,Septin-9 (100%M)
435211,Funhe2EKm031435,Small ubiquitin-related modifier (100%P)
435199,Funhe2EKm031434,Hematological and neurological expressed 1 protein (100%M)
435221,Funhe2EKm031436,Nuclear pore complex protein Nup85 (84%P)
435169,Funhe2EKm031431,Ig heavy chain V-I region Mot (90%M)
435161,Funhe2EKm031430,Uncharacterized protein (62%M)
435189,Funhe2EKm031433,Ig heavy chain V-I region Mot (67%M)
435180,Funhe2EKm031432,Ig heavy chain V-I region Mot (88%M)
434976,Funhe2EKm031417,Pleckstrin domain family A member (87%M)
434998,Funhe2EKm031418,Chromosome 17 open reading frame (100%P)
434938,Funhe2EKm031416,Ras family member T1 (100%T)
435066,Funhe2EKm031424,Uncharacterized protein (100%T)
435074,Funhe2EKm031425,Trinucleotide repeat containing 6C (100%P)
435026,Funhe2EKm031420,Uncharacterized protein
435018,Funhe2EKm031419,Sterile alpha motif domain-containing protein 9 (75%P)
435030,Funhe2EKm031421,Uncharacterized protein
435044,Funhe2EKm031423,Zona pellucida sperm-binding protein (100%P)
435034,Funhe2EKm031422,Jade1 (60%M)
435395,Funhe2EKm031450,Serine/threonine-protein kinase LMTK2 (95%P)
435422,Funhe2EKm031451,Tectonin beta-propeller repeat containing 1 (100%P)
435514,Funhe2EKm031454,Neuronal pentraxin-2 (100%M)
435536,Funhe2EKm031460,"Family with sequence similarity 20, member C (99%P)"
435526,Funhe2EKm031458,Uncharacterized protein
435476,Funhe2EKm031452,Brain protein I3 (100%P)
435484,Funhe2EKm031453,BAI1-associated protein 2 1 (100%P)
435283,Funhe2EKm031439,Solute carrier family 25 member (100%P)
435269,Funhe2EKm031438,MIF4G domain-containing protein B (89%P)
435256,Funhe2EKm031437,"28S ribosomal protein S7, mitochondrial (100%P)"
435255,Funhe2EKm031437,"28S ribosomal protein S7, mitochondrial (100%P)"
435298,Funhe2EKm031440,Cytoplasmic phosphatidylinositol transfer protein 1 (98%M)
435354,Funhe2EKm031446,"Parvalbumin, thymic CPV3 (100%T)"
435344,Funhe2EKm031445,Aminoacyl tRNA synthase complex-interacting multifunctional protein (100%P)
435364,Funhe2EKm031447,TE: Reverse transcriptase protein (73%P)
435381,Funhe2EKm031450l2,Parvalbumin beta (100%P)
435371,Funhe2EKm031448,Myosin regulatory light chain 10 (99%P)
435338,Funhe2EKm031444,TE: Transposase (100%M)
435322,Funhe2EKm031442,"h-2 class II histocompatibility antigen, A-Q alpha chain (100%P)"
435328,Funhe2EKm031443,Voltage-dependent calcium channel gamma-1 subunit (100%P)
435318,Funhe2EKm031441,"h-2 class II histocompatibility antigen, A-Q alpha chain (97%P)"
434934,Funhe2EKm031415,ArfGAP with dual PH domains 2 (65%P)
436094,Funhe2EKm031549,Uncharacterized protein
363736,Funhe2EKm027395,Nanor (80%Z)
262114,Funhe2EKm021553,Heat shock 70 kDa protein 12B (100%P)
436939,Funhe2EKm031534,Williams-Beuren syndrome chromosome region 17 (100%P)
436935,Funhe2EKm031533,Uncharacterized protein
436965,Funhe2EKm031535,Rhomboid domain containing (98%T)
436919,Funhe2EKm031532,Calcium-binding protein 8 (100%M)
437028,Funhe2EKm031538,G-protein coupled receptor (82%P)
436982,Funhe2EKm031536,Echinoderm microtubule-associated protein 3 (94%P)
436793,Funhe2EKm031516,Serine/threonine-protein phosphatase (100%P)
436812,Funhe2EKm031517,THAP domain-containing protein (100%M)
436760,Funhe2EKm031514,Glycogen synthase kinase 3 (100%T)
436781,Funhe2EKm021554l2,Transforming growth factor beta-1 (100%P)
436824,Funhe2EKm031518,Unknown
436874,Funhe2EKm031529,Lens intrinsic membrane protein 2.1 (67%P)
436868,Funhe2EKm031528,Claudin-4 (100%P)
436864,Funhe2EKm031527,Lens intrinsic membrane protein 2.1 (100%P)
436880,Funhe2EKm031530,Shwachman-Bodian-Diamond syndrome (100%M)
436894,Funhe2EKm031531,tRNA wybutosine-synthesizing protein 1 B (97%M)
436836,Funhe2EKm031520,Claudin-4 (100%M)
436830,Funhe2EKm031519,Voltage-dependent calcium channel gamma-4 subunit (100%T)
436860,Funhe2EKm031526,Claudin protein ZF-A89 (100%T)
436842,Funhe2EKm031521,Lens intrinsic membrane protein 2.1 (100%S)
436856,Funhe2EKm031525,Voltage-dependent calcium channel gamma-5 subunit (100%T)
436850,Funhe2EKm031524,Voltage-dependent calcium channel gamma-4 subunit (100%P)
436846,Funhe2EKm031522,Claudin a (86%Z)
437040,Funhe2EKm031539,Uncharacterized protein LOC100049342 (100%M)
437174,Funhe2EKm031552,"Spectrin beta chain, non-erythrocytic 4 (100%P)"
437154,Funhe2EKm031550,SERTA domain-containing protein (100%P)
437155,Funhe2EKm031550,SERTA domain-containing protein (100%P)
437162,Funhe2EKm031551,Biliverdin reductase B (flavin reductase (NADPH)) (96%P)
437083,Funhe2EKm031544,Forkhead box A3 (100%P)
437089,Funhe2EKm031545,"Phospholipase D family, member (100%P)"
437133,Funhe2EKm031547,Uro-adherence factor A (85%M)
437145,Funhe2EKm031548,Potassium channel subfamily K member (100%P)
437116,Funhe2EKm031546,Neuroblast differentiation-associated protein AHNAK (100%Z)
437325,Funhe2EKm031557,Toll receptor (100%P)
437296,Funhe2EKm031555,Zinc finger protein (52%M)
437307,Funhe2EKm031556,Zinc finger protein (68%M)
437048,Funhe2EKm031540,Neuro-oncological ventral antigen 2 (100%M)
437058,Funhe2EKm031541,Uncharacterized protein
437074,Funhe2EKm031543,Interferon regulatory factor 2-binding protein (85%P)
437062,Funhe2EKm031542,"CD3e molecule, epsilon associated protein (98%P)"
437278,Funhe2EKm031553,Nuclear pore complex-interacting protein (94%C)
437286,Funhe2EKm031554,Zinc finger protein (82%M)
436383,Funhe2EKm031505,Heterogeneous nuclear ribonucleoprotein U protein 1 (93%P)
436411,Funhe2EKm031506,RAS guanyl-releasing protein 1 (100%M)
436375,Funhe2EKm031504,"Optic atrophy 3 (autosomal recessive, with chorea and spastic paraplegia) (100%T)"
436446,Funhe2EKm031507,Ryanodine receptor 1 (skeletal) (100%P)
436345,Funhe2EKm031503,"Phosphatase 1, regulatory (inhibitor) subunit 13 like (100%P)"
436245,Funhe2EKm031497,Integrator complex subunit (100%P)
436237,Funhe2EKm031496,Ig heavy chain V-II region SESS (100%P)
436209,Funhe2EKm031494,40S ribosomal protein S3 (99%T)
436225,Funhe2EKm031495,Potassium channel tetramerisation domain containing (100%P)
436323,Funhe2EKm031500,Exosome complex component RRP46 (93%P)
436337,Funhe2EKm031501,Synapse differentiation-inducing gene protein (100%M)
436307,Funhe2EKm031499,Uncharacterized protein
436298,Funhe2EKm031498,Chromosome 11 open reading frame (100%T)
436655,Funhe2EKm031510,"Lectin, galactoside-binding, soluble (100%P)"
436651,Funhe2EKm031509,Unknown
436726,Funhe2EKm031512,Pleckstrin domain-containing family A member (100%P)
436740,Funhe2EKm031513,"Cytochrome P450, family 2, subfamily F, polypeptide (98%S)"
436685,Funhe2EKm031511,Tyrosine-protein kinase receptor UFO (81%T)
436185,Funhe2EKm031492,"Zinc finger protein 36, C3H1 type 1 (100%M)"
436195,Funhe2EKm031493,Ras-related protein Rab-1A (100%P)
251693,Funhe2EKm019712,Neurocalcin-delta A (100%M)
196380,Funhe2EKm013174,Tudor domain-containing protein (56%Z)
437682,Funhe2EKm031573,Vacuolar protein sorting-associated protein 13B (73%M)
437671,Funhe2EKm031573l2,Odd-skipped-related (100%T)
437852,Funhe2EKm031577,Sperm-associated antigen (100%P)
437840,Funhe2EKm031576,F-box only protein (100%M)
437790,Funhe2EKm031575,"Regulator of G-protein signaling 22 (RGS22), mRNA protein (100%M)"
437666,Funhe2EKm031570,"Potassium voltage-gated channel, delayed-rectifier, subfamily S, member 2 (100%P)"
437513,Funhe2EKm031562,Metadherin b (95%T)
437543,Funhe2EKm031563,Lysosomal protein transmembrane 4 beta (100%P)
437639,Funhe2EKm031568,NIPA domain containing (100%P)
437609,Funhe2EKm031567,"Processing of precursor 1, ribonuclease P/MRP subunit (100%P)"
437559,Funhe2EKm031564,Matrilin-2 (99%M)
437597,Funhe2EKm031566,"Vertebrate heat-responsive protein 12 (HRSP12, zgc:101025) (99%M)"
437588,Funhe2EKm031565,Neurofilament heavy polypeptide (100%M)
437891,Funhe2EKm031578,Unknown
438208,Funhe2EKm031595,Unknown
438194,Funhe2EKm031594,low-density lipoprotein receptor class A domain-containing protein 4 (19%M)
438216,Funhe2EKm031597,"Family with sequence similarity 210, member A (100%P)"
437358,Funhe2EKm031559,Antizyme inhibitor 1 (100%P)
437331,Funhe2EKm031558,"ATPase, H+ transporting, lysosomal 42kDa, V1 subunit C1 (100%P)"
61462,Funhe2EKm031596,Low-density lipoprotein receptor class A domain-containing protein (100%T)
437382,Funhe2EKm031560,Krueppel factor 10 (100%P)
437395,Funhe2EKm031561,Ubiquitin protein ligase E3 component n-recognin (100%M)
437968,Funhe2EKm031582,Zinc finger protein 706 (100%M)
437955,Funhe2EKm031581,14-3-3 protein zeta/delta (99%M)
437975,Funhe2EKm031583,Grainyhead protein 3 (100%P)
437901,Funhe2EKm031579,E3 ubiquitin-protein ligase RNF19A (99%P)
437922,Funhe2EKm031580,Poly(A) binding protein (100%P)
438083,Funhe2EKm031591,Nucleoporin seh1 (100%M)
438063,Funhe2EKm031590,"Tyrosine phosphatase, non-receptor type 2 (100%P)"
438103,Funhe2EKm031592,Centrosomal protein of 192 kDa (100%P)
438007,Funhe2EKm031584,neurocalcin delta a (88%Z)
438028,Funhe2EKm031585,"Inhibitor of DNA binding 4, dominant negative helix-loop-helix protein (100%P)"
438035,Funhe2EKm031589,Centrosomal protein of 76 kDa (100%T)
137136,Funhe2EKm008537,ER membrane protein complex subunit (97%M)
438647,Funhe2EKm031616,Ankyrin repeat and LEM domain-containing protein (99%M)
438641,Funhe2EKm031615,Uncharacterized protein
438689,Funhe2EKm031618,Intestinal-type alkaline phosphatase 1 (100%P)
438667,Funhe2EKm031617,"Alkaline phosphatase, placental (94%P)"
438624,Funhe2EKm031613,Nuclear receptor subfamily 5 group A member 2 (95%P)
438575,Funhe2EKm031612,G-protein coupled receptor 144 (100%M)
438814,Funhe2EKm031624,"DNA-directed RNA polymerases I, II, and III subunit RPABC3 (99%P)"
438826,Funhe2EKm031626,Unknown
438830,Funhe2EKm031625,"Solute carrier family 2, facilitated glucose transporter member 10 (91%P)"
438725,Funhe2EKm031620,C-type natriuretic peptide (100%P)
438732,Funhe2EKm031621,Nucleolin (69%P)
438713,Funhe2EKm031619,SREK1-interacting protein (72%P)
438763,Funhe2EKm031623,Armadillo repeat containing (98%P)
438758,Funhe2EKm031622,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase (99%P)"
438348,Funhe2EKm031602,Thromboxane A2 receptor (100%P)
438305,Funhe2EKm013714,Receptor-type tyrosine-protein phosphatase S (70%M)
438355,Funhe2EKm031603,Uncharacterized protein
438389,Funhe2EKm031605,GRAM domain-containing protein (100%P)
438375,Funhe2EKm031604,"GIPC PDZ domain containing family, member (100%P)"
438224,Funhe2EKm031598,SLC35A4 (97%S)
438228,Funhe2EKm031600,Uncharacterized protein
438236,Funhe2EKm031601,Receptor-type tyrosine-protein phosphatase S (100%M)
438497,Funhe2EKm031610,DEAD (Asp-Glu-Ala-Asp) box polypeptide (100%P)
438469,Funhe2EKm031609,"Calmodulin regulated spectrin-associated family protein, member 2 (100%P)"
438512,Funhe2EKm031611,Kinesin family member (100%M)
438417,Funhe2EKm031606,Lens fiber membrane intrinsic protein (100%P)
438429,Funhe2EKm031607,WD repeat-containing protein 47 (95%P)
438461,Funhe2EKm031608,Uncharacterized protein
438992,Funhe2EKm031639,Kelch protein 17 (100%P)
439003,Funhe2EKm031640,Sodium/glucose cotransporter 1 (99%P)
438958,Funhe2EKm031638,"Seryl-tRNA synthetase 2, mitochondrial (98%P)"
439043,Funhe2EKm031642,Uncharacterized aarF domain-containing protein kinase 4 (100%T)
439035,Funhe2EKm031641,F-box only protein (100%M)
438863,Funhe2EKm031630,Glioma tumor suppressor candidate region gene 2 protein (100%P)
438889,Funhe2EKm031631,histone H3 centromeric protein CSE4-like (49%M)
328122,Funhe2EKm025580,"Tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide (100%S)"
553817,Funhe2EKm031678,"Complement component 1, q subcomponent, A chain (94%P)"
12454,Funhe2EKm031676,Serine protease MASP3 (91%P)
298223,Funhe2EKm031679,Islet amyloid polypeptide (100%P)
204857,Funhe2EKm031644,Protocadherin alpha-C2 (100%M)
438857,Funhe2EKm031629,Gap junction delta-2 protein (100%P)
438932,Funhe2EKm031636,Uncharacterized protein
438938,Funhe2EKm031637,Uncharacterized protein
438897,Funhe2EKm031632,Gap junction protein (40%S)
438904,Funhe2EKm031633,Homeobox protein otx5 (100%P)
438912,Funhe2EKm031634,Uncharacterized protein
438916,Funhe2EKm031635,Proteasome subunit alpha type-6 (99%T)
439753,Funhe2EKm031684,Transmembrane protein (100%P)
439773,Funhe2EKm031685,T-cell surface glycoprotein CD3 delta chain (93%P)
439787,Funhe2EKm031686,"CD3e molecule, epsilon (CD3-TCR complex) (99%P)"
439700,Funhe2EKm031683,Serine/threonine-protein kinase SIK3 (100%P)
439799,Funhe2EKm031687,"CD3e molecule, epsilon (CD3-TCR complex) (97%P)"
439873,Funhe2EKm031693,Limbic system-associated membrane protein (100%M)
439864,Funhe2EKm031692,Growth associated protein (100%P)
439863,Funhe2EKm031692,Growth associated protein (100%P)
439897,Funhe2EKm031695,Unknown
439852,Funhe2EKm031691,Unknown
439814,Funhe2EKm031688,Myelin protein zero protein 2 (100%P)
439827,Funhe2EKm031689,Uncharacterized protein
439835,Funhe2EKm031690,Myelin protein zero protein 3 (96%S)
439554,Funhe2EKm031673,Uncharacterized protein
439560,Funhe2EKm031674,T-box transcription factor TBX1-A (100%M)
439576,Funhe2EKm031675,Apolipoprotein A-I (94%P)
439532,Funhe2EKm031672,Beta-site APP-cleaving enzyme (99%M)
439489,Funhe2EKm031670,Proprotein convertase subtilisin/kexin type (93%P)
439483,Funhe2EKm031669,Uncharacterized protein
439527,Funhe2EKm031671,Uncharacterized protein
439526,Funhe2EKm031671,Uncharacterized protein
439646,Funhe2EKm031682,SID1 transmembrane family member (100%P)
439595,Funhe2EKm031681,Centrosomal protein of 164 kDa (89%T)
439590,Funhe2EKm031680,Uncharacterized protein
439207,Funhe2EKm031654,FAM115 (100%P)
439233,Funhe2EKm031656,FAM115 (100%P)
439260,Funhe2EKm031657,FAM115 (100%P)
439234,Funhe2EKm031656,FAM115 (100%P)
439180,Funhe2EKm031651,FAM115 (100%P)
439076,Funhe2EKm031643,Numb protein (100%M)
439096,Funhe2EKm031645,Zinc finger FYVE domain-containing protein 1 (100%M)
439125,Funhe2EKm031646,"D4, zinc and double PHD fingers family (100%T)"
439157,Funhe2EKm031647,Uncharacterized protein
439161,Funhe2EKm031648,"ENDOG, endonuclease G (ENDOG, zgc:110020) (100%P)"
439173,Funhe2EKm031650,Uncharacterized protein
439286,Funhe2EKm031660,Bifunctional polynucleotide phosphatase/kinase (100%P)
439402,Funhe2EKm031664,Tripartite motif-containing protein (92%M)
439390,Funhe2EKm031663,Nudix (nucleoside diphosphate linked moiety X)-type motif (100%M)
439467,Funhe2EKm031668,Caprin-2 (94%P)
439908,Funhe2EKm031694,MARVEL domain-containing protein (75%P)
439453,Funhe2EKm031667,Transgelin (99%P)
439430,Funhe2EKm031665,Complement C1q and tumor necrosis factor-related protein (100%P)
439441,Funhe2EKm031666,Complement C1q and tumor necrosis factor-related protein (100%M)
260867,Funhe2EKm021408,FAM115 (100%P)
439322,Funhe2EKm031661,Complement factor B (95%P)
439362,Funhe2EKm031662,Membrane frizzled-related protein (100%M)
441342,Funhe2EKm031763,"Ribosomal RNA processing 9, small subunit (SSU) processome component (100%P)"
441335,Funhe2EKm031762,G-protein coupled receptor 61 (99%P)
441329,Funhe2EKm031761,Caveolin-2 (100%P)
441304,Funhe2EKm031758,Uncharacterized protein
441308,Funhe2EKm031759,Oxytocin receptor (100%P)
441314,Funhe2EKm031760,BEN domain-containing protein (94%M)
308846,Funhe2EKm024577,"Solute carrier family 2, facilitated glucose transporter member 11 (100%T)"
260275,Funhe2EKm021350,Aminoacylase-1 (100%P)
441374,Funhe2EKm031764,"Glutamate receptor, metabotropic 2 (100%M)"
440771,Funhe2EKm031737,Uncharacterized protein
440788,Funhe2EKm031739,Uncharacterized protein
440779,Funhe2EKm031738,Uncharacterized protein
440717,Funhe2EKm031734,Serine/arginine-rich splicing factor 3 (93%M)
440733,Funhe2EKm031735,"TruB pseudouridine (psi) synthase (E, coli) (100%P)"
440747,Funhe2EKm031736,"RAB44, member RAS oncogene family (85%M)"
440851,Funhe2EKm031743,Transporter (100%P)
440793,Funhe2EKm031740,FK506 binding protein 5 (97%P)
440816,Funhe2EKm031741,Uncharacterized protein
440820,Funhe2EKm031742,Transporter (98%P)
440616,Funhe2EKm031728,Eukaryotic translation initiation factor 4E nuclear import factor (100%P)
440708,Funhe2EKm031733,Haloacid dehalogenase hydrolase domain-containing protein 3 (98%P)
440694,Funhe2EKm031732,Protransforming growth factor alpha (92%P)
440668,Funhe2EKm031730,"Solute carrier family 2, facilitated glucose transporter member (98%S)"
440657,Funhe2EKm031729,"POZ-, AT hook-, and zinc finger-containing protein (100%P)"
441083,Funhe2EKm031751,FAM107B (99%T)
441075,Funhe2EKm031750,Sortilin (75%M)
441106,Funhe2EKm031752,Testis-specific serine/threonine-protein kinase 1 (100%P)
441105,Funhe2EKm031752,Testis-specific serine/threonine-protein kinase 1 (100%P)
441037,Funhe2EKm031749,Chromosome 3 open reading frame (100%M)
441033,Funhe2EKm031748,Uncharacterized protein
441133,Funhe2EKm031753,Polybromo 1 (100%P)
440884,Funhe2EKm031744,5-hydroxytryptamine receptor 2A (98%P)
440908,Funhe2EKm031746,Calcium-dependent secretion activator 1 (100%S)
440896,Funhe2EKm031745,Synaptoporin (100%M)
440972,Funhe2EKm031747,Receptor-type tyrosine-protein phosphatase gamma (100%M)
440552,Funhe2EKm031727,"Sfi1 , spindle assembly associated (100%P)"
440088,Funhe2EKm031702,"Myosin heavy chain, fast skeletal muscle (100%M)"
440226,Funhe2EKm031705,Kelch repeat and BTB domain-containing protein (100%P)
440168,Funhe2EKm031703,"Prolyl 4-hydroxylase, transmembrane (endoplasmic reticulum) (100%T)"
440188,Funhe2EKm031704,"Solute carrier family 26, member 6 (100%P)"
439933,Funhe2EKm031698,Uncharacterized protein
439919,Funhe2EKm031697,Aminoacylase-1 (100%P)
439937,Funhe2EKm031699,"Calcium channel, voltage-dependent, alpha 2/delta subunit 2 (100%P)"
440011,Funhe2EKm008871,"Myosin heavy chain, fast skeletal muscle (100%M)"
440451,Funhe2EKm031718,Transporter (41%M)
440459,Funhe2EKm031720,Fibroblast growth factor receptor substrate (96%M)
440455,Funhe2EKm031719,Uncharacterized protein
440423,Funhe2EKm031717,Sodium- and chloride-dependent GABA transporter 2 (100%M)
440518,Funhe2EKm031726,Serotransferrin-A (99%P)
440486,Funhe2EKm031722,Translocator protein (100%P)
440476,Funhe2EKm031721,Translocator protein (100%P)
440510,Funhe2EKm031725,NAD-dependent protein deacetylase sirtuin-4 (100%P)
440506,Funhe2EKm031724,Chromosome 1 open reading frame (100%P)
440496,Funhe2EKm031723,Mitochondrial nucleoid factor (100%P)
440276,Funhe2EKm031709,Arginine-glutamic acid dipeptide (RE) repeats (100%P)
440312,Funhe2EKm031710,"Enolase 1, (alpha) (100%P)"
440249,Funhe2EKm031707,Chromosome 1 open reading frame (100%P)
440239,Funhe2EKm031706,Coiled-coil domain-containing protein (73%M)
440268,Funhe2EKm031708,HCG1818263 (100%P)
440371,Funhe2EKm031714,Peptidyl-prolyl cis-trans isomerase 1 (89%T)
440363,Funhe2EKm031713,Transporter (59%M)
